train_no,train_name,source_station_name,destination_station_name,distance,timetotravel,Base_Fare,source_state,destination_state
64957.0,AGC-PWL MEMU,AGRA CANTT,PALWAL,170.321,2.713888889,191.70761191321435,Unknown,Unknown
64958.0,PWL-AGC MEMU,PALWAL,AGRA CANTT,171.023,2.697777778,481.1658288117602,Unknown,Unknown
64959.0,KSV-AGC MEMU,KOSI KALAN,AGRA CANTT,107.624,2.096944444,138.65462549260164,Unknown,Unknown
66000.0,AVD-MMC,AVADI,MOOR MARKET,548.4150676,6.855188345,312.3867262742386,Unknown,Unknown
66001.0,MMC-TRL EMU,MOOR MARKET,TIRUVALLUR,1487.977843,18.59972303,356.0265901571034,Unknown,Unknown
66002.0,AVD-MMC MEMU,AVADI,MOOR MARKET,176.6179555,2.207724443,259.3405262001627,Unknown,Unknown
66003.0,MMC-AVD MEMU,MOOR MARKET,AVADI,280.060095,3.500751187,302.5151885126093,Unknown,Unknown
66004.0,AVD-MMC PASS,AVADI,MOOR MARKET,112.8975306,1.411219133,147.6595276383493,Unknown,Unknown
66005.0,MMC-AVDPASSR,MOOR MARKET,AVADI,390.5920543,4.882400679,316.0922372003541,Unknown,Unknown
66006.0,AVD-MMC PASS,AVADI,MOOR MARKET,231.0810165,2.888512707,289.7207468408703,Unknown,Unknown
66007.0,MMC-AVD EMU,MOOR MARKET,AVADI,1992.024499,24.90030623,675.6424111795168,Unknown,Unknown
66008.0,AJJ-MMC PASS,ARAKKONAM,MOOR MARKET,648.7389429,8.109236786,125.7814937742283,Unknown,Unknown
66009.0,MMC-AJJ PASS,MOOR MARKET,ARAKKONAM,383.6092241,4.795115301,424.7555294400767,Unknown,Unknown
66010.0,AJJ-MMC PASS,ARAKKONAM,MOOR MARKET,557.8928902,6.973661127,514.5025035009116,Unknown,Unknown
66011.0,MMC-AJJ PASS,MOOR MARKET,ARAKKONAM,1878.638586,23.48298232,617.4796454730657,Unknown,Unknown
66012.0,TRL-MMCC PAS,TIRUVALLUR,MOOR MARKET,1088.304424,13.6038053,111.1675717535986,Unknown,Unknown
66013.0,MMC-AJJ EMU,MOOR MARKET,ARAKKONAM,793.154383,9.914429787,216.3119683759544,Unknown,Unknown
66014.0,TPTY-AJJ MEM,TIRUPATI,ARAKKONAM,79.623,1.791111111,377.3768195357743,Unknown,Unknown
66015.0,MMC-AJJ MEMU,MOOR MARKET,ARAKKONAM,850.481514,10.63101893,491.1545068141522,Unknown,Unknown
66016.0,AJJ-MSB PASS,ARAKKONAM,CHENNAI BEACH,77.351,2.241388889,514.9948233415873,Unknown,Tamil Nadu
66017.0,MSB-VLR PASS,CHENNAI BEACH,VELLORE CANTT,139.375,3.199444444,407.7219340478084,Tamil Nadu,Unknown
66018.0,VLR-MSB PASS,VELLORE CANTT,CHENNAI BEACH,138.546,3.246111111,232.76043086809915,Unknown,Tamil Nadu
66019.0,KPD-SA PASSR,KATPADI,SALEM .,701.7002764,8.771253455,95.91987632758983,Unknown,Unknown
66020.0,SA-KPD PASSR,SALEM .,KATPADI,1386.877523,17.33596903,377.7423456623786,Unknown,Unknown
66021.0,MMC-AJJ MEMU,MOOR MARKET,ARAKKONAM,650.2071389,8.127589236,395.1900948678202,Unknown,Unknown
66022.0,AJJ-MMCC MEM,ARAKKONAM,MOOR MARKET,1196.679518,14.95849398,500.4399708600721,Unknown,Unknown
66025.0,MMC-SPE PASS,MOOR MARKET,SULLURUPETTA,225.1951136,2.81493892,679.3357537658403,Unknown,Unknown
66026.0,SPE-MMC PASS,SULLURUPETTA,MOOR MARKET,463.4493977,5.793117472,383.494736912906,Unknown,Unknown
66027.0,MMC-SPE PASS,MOOR MARKET,SULLURUPETTA,874.0700161,10.9258752,202.05690843021063,Unknown,Unknown
66028.0,SPE-MMCC PAS,SULLURUPETTA,MOOR MARKET,1880.203582,23.50254478,561.095136624487,Unknown,Unknown
66029.0,SPE-NLR PASS,SULLURUPETTA,NELLORE,96.72,1.712777778,550.1091171572357,Unknown,Unknown
66030.0,NLR-SPE PASS,NELLORE,SULLURUPETTA,96.692,1.710277778,648.9758462555388,Unknown,Unknown
66031.0,SPE-NLR PASS,SULLURUPETTA,NELLORE,96.72,1.712777778,621.7152585281272,Unknown,Unknown
66032.0,NLR-SPE PASS,NELLORE,SULLURUPETTA,96.692,1.710277778,358.3169128492732,Unknown,Unknown
66033.0,TPTY-NLR PAS,TIRUPATI,NELLORE,138.463,2.828611111,656.9863114628033,Unknown,Unknown
66034.0,NLR-TPTY PAS,NELLORE,TIRUPATI,136.846,2.8225,500.5049986890166,Unknown,Unknown
66035.0,MMC-SPE PASS,MOOR MARKET,SULLURUPETTA,399.5559509,4.994449386,662.3367432306427,Unknown,Unknown
66036.0,NLR-SPE MEMU,SULLURUPETTA,MOOR MARKET,430.6198512,5.38274814,323.39790067944244,Unknown,Unknown
66037.0,SPE-NLR MEMU,SULLURUPETTA,NELLORE,96.72,1.712777778,233.35401324653552,Unknown,Unknown
66038.0,SPE-MMC MEMU,NELLORE,SULLURUPETTA,96.692,1.710277778,246.8246696392355,Unknown,Unknown
66039.0,AJJ-TPTY MEM,ARAKKONAM,TIRUPATI,79.385,1.75,133.9606871996625,Unknown,Unknown
66040.0,AJJ-MMC MEMU,ARAKKONAM,MOOR MARKET,820.9766231,10.26220779,226.6573785779651,Unknown,Unknown
66041.0,MSB-TMLP PAS,CHENNAI BEACH,TIRUMALPUR,80.644,2.036666667,295.7139540153014,Tamil Nadu,Unknown
66042.0,TMLP-MSB EMU,TIRUMALPUR,CHENNAI BEACH,80.584,2.078888889,496.5993978258893,Unknown,Tamil Nadu
66043.0,MSB-MLMR PAS,CHENNAI BEACH,MELMARUVATHUR,101.014,2.265555556,99.961426165503,Tamil Nadu,Unknown
66044.0,MLMR-MSB PAS,MELMARUVATHUR,CHENNAI BEACH,97.255,2.1625,597.5775780042873,Unknown,Tamil Nadu
66045.0,MLMR-VM PASS,MELMARUVATHUR,VILLUPURAM .,72.082,1.179444444,192.4494908960113,Unknown,Unknown
66046.0,VM-MLMR PASS,VILLUPURAM .,MELMARUVATHUR,69.989,1.127777778,287.83121000916725,Unknown,Unknown
66047.0,MMC-TPTY MEM,MOOR MARKET,TIRUPATI,465.9051017,5.823813771,439.90195578915456,Unknown,Unknown
66048.0,TPTY-MMC MEM,TIRUPATI,MOOR MARKET,285.475645,3.568445563,297.47519323092524,Unknown,Unknown
66049.0,AJJ-TPTY MEM,ARAKKONAM,TIRUPATI,79.385,1.75,181.0281101873273,Unknown,Unknown
66050.0,TPTY-AJJ MEM,TIRUPATI,ARAKKONAM,79.623,1.791111111,576.7292489024767,Unknown,Unknown
66051.0,MMC-AVD MEMU,MOOR MARKET,AVADI,1147.503042,14.34378803,377.1927948035441,Unknown,Unknown
66052.0,AVD-MMC MEMU,AVADI,MOOR MARKET,783.1319746,9.789149682,340.24640260442504,Unknown,Unknown
66053.0,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,44.871,1.401666667,252.9098726611164,Tamil Nadu,Unknown
66054.0,TRL-MSB EMU,TIRUVALLUR,AVADI,27.6,0.870555556,223.14639908224785,Unknown,Unknown
66300.0,QLN-ERS PASS,QUILON,ERNAKULAM.,145.219,4.1975,643.6343083413344,Unknown,Unknown
66301.0,ERS-QLN PASS,ERNAKULAM.,QUILON,145.539,4.226111111,450.6749699919305,Unknown,Unknown
66302.0,QLN-ERS PASS,QUILON,ERNAKULAM.,145.219,4.1975,681.6699557591194,Unknown,Unknown
66303.0,ERS-QLN PASS,ERNAKULAM.,QUILON,145.539,4.226111111,118.51824984607906,Unknown,Unknown
66304.0,QLN-CAPE PAS,QUILON,KANNIYAKUMARI,154.41,4.208055556,216.9952061150805,Unknown,Unknown
66305.0,CAPE-QLN PAS,KANNIYAKUMARI,QUILON,154.351,4.243611111,347.5741931397613,Unknown,Unknown
66307.0,ERS-QLN MEMU,ERNAKULAM.,QUILON,145.539,4.226111111,313.324493881696,Unknown,Unknown
66308.0,QLN-ERS MEMU,QUILON,ERNAKULAM.,145.219,4.1975,188.0223408081732,Unknown,Unknown
66309.0,ERS-QLN MEMU,ERNAKULAM.,QUILON,145.539,4.226111111,218.44041996738792,Unknown,Unknown
66310.0,QLN-ERS MEMU,QUILON,ERNAKULAM.,145.219,4.1975,183.9022435253148,Unknown,Unknown
66511.0,SBC-MKM MEMU,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),MARIKUPPAM,102.361,2.609722222,670.722001968681,Unknown,Unknown
66512.0,MKM-SBC MEMU,MARIKUPPAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),101.705,2.7625,326.7011144380239,Unknown,Unknown
66513.0,BWT-MKM MEMU,BANGARPET .,MARIKUPPAM,17.173,0.520833333,348.4148444935634,Unknown,Unknown
66514.0,MKM-BYPL MEM,MARIKUPPAM,BAIYYAPPANAHALLI,93.463,2.274444444,644.0412960448313,Unknown,Unknown
66515.0,BYPL-MKM MEM,BAIYYAPPANAHALLI,MARIKUPPAM,93.038,2.168611111,463.0863006986712,Unknown,Unknown
66516.0,MKM-BWT MEMU,MARIKUPPAM,BANGARPET .,16.937,0.502777778,83.81752794717995,Unknown,Unknown
66517.0,MKM-BWT PASS,MARIKUPPAM,BANGARPET .,16.937,0.502777778,623.4980274363604,Unknown,Unknown
66518.0,BWT-MKM  PAS,BANGARPET .,MARIKUPPAM,17.173,0.520833333,412.257603420348,Unknown,Unknown
66519.0,MKM-SBC PASS,MARIKUPPAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),101.705,2.7625,420.27595501266495,Unknown,Unknown
66520.0,SBC-MKM PASS,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),MARIKUPPAM,102.361,2.609722222,240.6557061047335,Unknown,Unknown
66523.0,SBC-HUP PASS,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),HINDUPUR,134.404,2.485833333,365.2718885672304,Unknown,Unknown
66524.0,HUP-SBC PASS,HINDUPUR,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),135.974,2.685277778,341.0327675018031,Unknown,Unknown
66527.0,KPN-BWT MEMU,KUPPAM,BANGARPET .,41.509,1.189722222,438.16656542725934,Unknown,Unknown
66528.0,BWT-KPN MEMU,BANGARPET .,KUPPAM,42.839,1.1825,503.054669554534,Unknown,Unknown
66529.0,KPN-SBC PASS,KUPPAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),130.435,3.089722222,494.8052650965466,Unknown,Unknown
66530.0,SBC-BWT PASS,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),BANGARPET .,89.323,2.2825,655.6714064075155,Unknown,Unknown
66531.0,BWT-SBC PASS,BANGARPET .,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),88.638,2.439166667,298.6553504344452,Unknown,Unknown
66532.0,SBC-BWT PASS,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),MARIKUPPAM,102.361,2.609722222,408.656622308385,Unknown,Unknown
66533.0,BWT-BYPL PAS,MARIKUPPAM,BAIYYAPPANAHALLI,93.463,2.274444444,308.5900546280834,Unknown,Unknown
66534.0,BYPL-KPN PAS,BAIYYAPPANAHALLI,KUPPAM,118.704,2.830277778,539.4342126499791,Unknown,Unknown
66535.0,SBC-RMGM MEM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),RAMANAGARAM,47.216,1.238333333,598.555020848814,Unknown,Unknown
66536.0,RMGM - SBC M,RAMANAGARAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),46.368,1.215833333,651.5336850143073,Unknown,Unknown
66537.0,SBC-RMGM MEM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),RAMANAGARAM,47.216,1.238333333,239.73834797588395,Unknown,Unknown
66538.0,RMGM,RAMANAGARAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),46.368,1.215833333,538.013567391126,Unknown,Unknown
66539.0,SBC-RMGM MEM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),RAMANAGARAM,47.216,1.238333333,597.9436915879451,Unknown,Unknown
66540.0,RMGM,RAMANAGARAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),46.368,1.215833333,422.1264391493785,Unknown,Unknown
66541.0,WFD-SBC MEMU,WHITE FIELD,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),22.18,1.106388889,659.0188494963198,Unknown,Unknown
66542.0,SBC-WFD MEMU,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),WHITE FIELD,23.433,1.046666667,526.6435710093452,Unknown,Unknown
66543.0,KPN-SBC MEMU,KUPPAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),130.435,3.089722222,622.4242490622228,Unknown,Unknown
66544.0,SBC-KPN MEMU,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),KUPPAM,129.622,2.98,247.829774395262,Unknown,Unknown
66600.0,CBE-ED PASSR,COIMBATORE  .,ERODE .,99.742,1.953611111,219.0195710987473,Unknown,Unknown
66601.0,ED-CBE PASSR,ERODE .,COIMBATORE  .,100.375,2.038333333,160.00282827015488,Unknown,Unknown
66602.0,CBE-SA PASS,COIMBATORE  .,SALEM .,305.1286514,3.814108143,309.01024484812325,Unknown,Unknown
66603.0,SA-CBE PASS,SALEM .,COIMBATORE  .,232.3271487,2.904089359,658.3393732013748,Unknown,Unknown
66604.0,SRR CBE PASS,SHORANUR .,COIMBATORE  .,100.869,2.561666667,315.1504182956739,Unknown,Unknown
66605.0,CBE-SRR PASS,COIMBATORE  .,SHORANUR .,99.955,2.547222222,526.2855493146105,Unknown,Unknown
66606.0,PGTN-CBE PAS,PALGHAT TOWN,COIMBATORE  .,52.169,1.344444444,397.8286668560151,Unknown,Unknown
66607.0,PGTN-CBE PAS,COIMBATORE  .,PALGHAT TOWN,52.412,1.318055556,454.7499943626788,Unknown,Unknown
66608.0,PGTN-ED MEMU,PALGHAT TOWN,ERODE .,146.756,2.792222222,479.847844749032,Unknown,Unknown
66609.0,ED-PGTN MEMU,ERODE .,PALGHAT TOWN,147.527,2.870277778,683.2627338131693,Unknown,Unknown
66611.0,PGT-ERS MEMU,PALAKKAD,ERNAKULAM.,135.995,3.048611111,333.2434775998964,Unknown,Unknown
66612.0,ERS-PGT MEMU,ERNAKULAM.,PALAKKAD,137.722,2.960277778,236.8023371735873,Unknown,Unknown
67247.0,RVD-VSKP PAS,RAVIKAMPADU,VISAKHAPATNAM,398.622,7.737777778,568.6423270378733,Unknown,Unknown
67248.0,TUNI-RJY,TUNI,RAJAHMUNDRY,100.818,1.911666667,274.9805282191433,Unknown,Unknown
67249.0,TDU-SC MEMU,TANDUR,SECUNDERABAD .,117.05,3.127777778,414.915081359929,Unknown,Unknown
67250.0,SC-TDU,SECUNDERABAD .,TANDUR,115.644,3.11,169.9522835930822,Unknown,Unknown
67251.0,PUSHPULL,VIJAYWADA .,TENALI .,35.317,1.1625,349.0499417675248,Unknown,Unknown
67253.0,PUSHPULL,TENALI .,VIJAYWADA .,39.642,1.163888889,142.21953778255138,Unknown,Unknown
67254.0,PUSHPULL,VIJAYWADA .,GUNTUR .,39.057,0.975,175.81126166254927,Unknown,Unknown
67255.0,PUSHPULL,GUNTUR .,TENALI .,28.243,0.919444444,251.11923747860908,Unknown,Unknown
67256.0,PUSHPULL,TENALI .,ONGOLE,135.136,2.536388889,450.2839360310781,Unknown,Unknown
67257.0,PUSHPULL,ONGOLE,TENALI .,134.528,2.468055556,78.6125981075317,Unknown,Unknown
67258.0,PUSHPULL,TENALI .,GUNTUR .,27.792,0.929722222,161.93115334632282,Unknown,Unknown
67259.0,PUSHPULL,GUNTUR .,VIJAYWADA .,36.807,0.950277778,610.1160378048219,Unknown,Unknown
67260.0,PUSHPULL,ONGOLE,VIJAYWADA .,149.078,2.538333333,329.06531658261025,Unknown,Unknown
67261.0,PUSHPULL,VIJAYWADA .,RAJAHMUNDRY,161.289,3.088888889,111.21290535733073,Unknown,Unknown
67262.0,PUSHPULL,RAJAHMUNDRY,VIJAYWADA .,161.221,3.073611111,201.7513638873956,Unknown,Unknown
67263.0,PUSHPULL,VIJAYWADA .,ONGOLE,149.824,2.606111111,248.0923887133245,Unknown,Unknown
67264.0,PUSHPULL,HYDERABAD DECCAN,WARANGAL,151.865,3.061388889,398.9860958535726,Telangana,Unknown
67265.0,PUSHPULL,WARANGAL,HYDERABAD DECCAN,152.462,3.146666667,117.76365969631838,Unknown,Telangana
67266.0,PUSHPULL,HYDERABAD DECCAN,KAZIPET .,141.29,2.769722222,630.6801186731153,Telangana,Unknown
67267.0,PUSHPULL,WARANGAL,HYDERABAD DECCAN,152.462,3.146666667,460.1331840581693,Unknown,Telangana
67269.0,PUSHPULL,KAZIPET .,DORNAKAL .,109.83,2.744166667,640.609189600387,Unknown,Unknown
67270.0,PUSHPULL,DORNAKAL .,KAZIPET .,121.37,2.725,582.7635964791979,Unknown,Unknown
67271.0,PUSHPULL,DORNAKAL .,VIJAYWADA .,149.975,3.3425,433.57936169503546,Unknown,Unknown
67272.0,PUSHPULL,VIJAYWADA .,DORNAKAL .,158.202,3.299166667,181.56472589715136,Unknown,Unknown
67273.0,PUSHPULL,VIJAYWADA .,GUNTUR .,39.057,0.975,634.5120599796031,Unknown,Unknown
67274.0,PUSHPULL,GUNTUR .,VIJAYWADA .,36.807,0.950277778,280.2165913411441,Unknown,Unknown
67275.0,FM-BHONGIR M,FALAKNUMA,BHONGIR,61.872,1.382222222,409.74022763820506,Unknown,Unknown
67276.0,BHONGIR-FM M,BHONGIR,FALAKNUMA,53.448,1.405833333,213.19641334568308,Unknown,Unknown
67277.0,FM-JANGAON,FALAKNUMA,JANGAON,102.935,2.018888889,332.441672172042,Unknown,Unknown
67278.0,JANGOAN-FM M,JANGAON,FALAKNUMA,95.37,2.088611111,340.13445076351303,Unknown,Unknown
67279.0,GDR-OGL MEMU,GUDUR .,ONGOLE,167.667,2.800277778,611.5557005821782,Unknown,Unknown
67280.0,OGL-GDR MEMU,ONGOLE,GUDUR .,173.066,2.843611111,564.5061153155746,Unknown,Unknown
67282.0,PSA-VZM MEMU,PALASA,VIZIANAGARAM .,150.13,2.719722222,344.84196867962265,Unknown,Unknown
67291.0,VZM-VSKP MEM,VIZIANAGARAM .,VISAKHAPATNAM,68.421,1.739444444,119.77350909278152,Unknown,Unknown
67292.0,VSKP-VZM MEM,VISAKHAPATNAM,VIZIANAGARAM .,66.015,1.644722222,517.7964121215409,Unknown,Unknown
67293.0,VZM-VSKP MEM,VIZIANAGARAM .,VISAKHAPATNAM,68.421,1.739444444,345.51287872921085,Unknown,Unknown
67294.0,VSKP-CHE MEM,VISAKHAPATNAM,SRIKAKULAM ROAD,128.799,2.776944444,598.5914670912598,Unknown,Unknown
67295.0,RJY-RVD PASS,RAJAHMUNDRY,RAVIKAMPADU,212.679,4.421111111,134.03268080226408,Unknown,Unknown
67296.0,VSKP-TUNI PA,VISAKHAPATNAM,TUNI,91.103,1.926944444,628.8886611088459,Unknown,Unknown
67297.0,BZAPASS,ONGOLE,VIJAYWADA .,149.078,2.538333333,564.1484426847343,Unknown,Unknown
67298.0,BZA-GDR PASS,VIJAYWADA .,ONGOLE,149.824,2.606111111,189.4699632600364,Unknown,Unknown
67299.0,EE PASS,RAJAHMUNDRY,VIJAYWADA .,161.221,3.073611111,616.4672516279377,Unknown,Unknown
67300.0,BZA-RJY PASS,VIJAYWADA .,RAJAHMUNDRY,161.289,3.088888889,645.5074402522364,Unknown,Unknown
68001.0,SRC-JGM MEMU,SANTRAGACHI .,JHARGRAM,160.526,3.151111111,257.17287347234594,Unknown,Unknown
68003.0,HWH-GTS MEMU,HOWRAH .,GHATSILA,232.502,4.5475,142.0398632035141,Unknown,Unknown
68004.0,GTS-HWH MEMU,GHATSILA,HOWRAH .,234.565,4.631944444,299.6304270782101,Unknown,Unknown
68005.0,KGP TATA PAS,KHARAGPUR,TATANAGAR,151.616,3.1425,541.6617809519863,Unknown,Unknown
68006.0,TATA KGP PAS,TATANAGAR,KHARAGPUR,148.39,3.074722222,144.81626368584568,Unknown,Unknown
68007.0,HWH JER MEMU,HOWRAH .,JALESWAR,188.618,3.658888889,695.7722822403564,Unknown,Unknown
68008.0,JGM SRC MEMU,JHARGRAM,SANTRAGACHI .,161.067,3.253333333,437.7391794543648,Unknown,Unknown
68009.0,TATA CKP PAS,TATANAGAR,CHAKARADHARPUR,84.42,2.118055556,430.82604924282464,Unknown,Unknown
68010.0,CKP TATA PAS,CHAKARADHARPUR,TATANAGAR,86.352,2.068888889,681.1105619734267,Unknown,Unknown
68011.0,KGP TATA LOC,KHARAGPUR,TATANAGAR,151.616,3.1425,524.8733171065066,Unknown,Unknown
68012.0,TATA KGP LOC,TATANAGAR,KHARAGPUR,148.39,3.074722222,585.7463918957424,Unknown,Unknown
68013.0,KGP TATA  LO,KHARAGPUR,TATANAGAR,151.616,3.1425,613.840591882472,Unknown,Unknown
68014.0,KGP TATA LOC,TATANAGAR,KHARAGPUR,148.39,3.074722222,392.8968707590248,Unknown,Unknown
68015.0,KGP TATA LOC,KHARAGPUR,TATANAGAR,151.616,3.1425,574.8877039774047,Unknown,Unknown
68016.0,TATA KGP LOC,TATANAGAR,KHARAGPUR,148.39,3.074722222,421.92275441054113,Unknown,Unknown
68017.0,GMO CKP PASS,NSC BOSE J GOMO,CHAKARADHARPUR,215.92,5.338611111,121.29396838227566,Unknown,Unknown
68018.0,CKP GMO PASS,CHAKARADHARPUR,NSC BOSE J GOMO,215.955,5.361666667,338.96120323481864,Unknown,Unknown
68019.0,JGM-DHN MEMU,JHARGRAM,PHULWARTANR,201.643,4.950555556,563.8177169877551,Unknown,Unknown
68020.0,JGM-DHN MEMU,PHULWARTANR,JHARGRAM,201.692,4.935555556,231.1259327181002,Unknown,Unknown
68021.0,KGP BLS LOCA,KHARAGPUR,BALASORE,142.464,2.810277778,95.92856027059196,Unknown,Unknown
68022.0,BLS KGP LOCA,BALASORE,KHARAGPUR,143.561,2.908611111,653.2335347933166,Unknown,Unknown
68023.0,JGM-PRR MEMU,JHARGRAM,PURULIA .,139.424,3.472777778,252.67304269688984,Unknown,Unknown
68024.0,PRR-JGM MEMU,PURULIA .,JHARGRAM,139.425,3.461388889,273.6927462038088,Unknown,Unknown
68047.0,KGP - BLDA,KHARAGPUR,BELDA,54.263,1.128888889,110.17844935375057,Unknown,Unknown
68048.0,BLDA- KGP ME,BELDA,KHARAGPUR,55.283,1.179444444,525.5040402755785,Unknown,Unknown
68053.0,ADRA PRR LOC,ADRA,BARABHUM,1328.580154,16.60725192,391.54308768411386,Unknown,Unknown
68054.0,PRR ADRA LOC,BARABHUM,ADRA,1677.062099,20.96327624,598.1688531281686,Unknown,Unknown
68055.0,ASN TATA LOC,ASANSOL MAIN,TATANAGAR,174.157,4.632222222,685.448045863018,Unknown,Unknown
68056.0,TATA ASN LOC,TATANAGAR,ASANSOL MAIN,176.446,4.823333333,220.50464314281268,Unknown,Unknown
68057.0,ADRA PRR LOC,ADRA,PURULIA .,1141.96178,14.27452225,360.2629360670467,Unknown,Unknown
68058.0,PRR ADRA LOC,PURULIA .,ADRA,474.8965441,5.936206801,681.4472799177628,Unknown,Unknown
68059.0,BBM ASN LOCA,BARABHUM,ASANSOL MAIN,121.253,3.321388889,176.81964988290204,Unknown,Unknown
68060.0,ASN BBM LOCA,ASANSOL MAIN,BARABHUM,121.33,3.290555556,470.7631824972089,Unknown,Unknown
68063.0,ADRA-ASN MEM,ADRA,ASANSOL MAIN,1108.632165,13.85790206,463.34113168818817,Unknown,Unknown
68069.0,ADRA ASN LOC,ADRA,ASANSOL MAIN,198.2027918,2.477534898,82.83010418887676,Unknown,Unknown
68070.0,ASN ADRA LOC,ASANSOL MAIN,ADRA,401.2187011,5.015233764,157.0760753875558,Unknown,Unknown
68071.0,ADRA KNF LOC,ADRA,KHANODIH,1644.116782,20.55145978,88.30541537367195,Unknown,Unknown
68072.0,VAA ADRA LOC,BHAGA,ADRA,351.9475824,4.39934478,503.46307827480047,Unknown,Unknown
68073.0,BJE VAA PASS,BHOJUDIH .,BHAGA,543.452912,6.7931614,560.9285059802918,Unknown,Unknown
68074.0,KNF BJE PASS,KHANODIH,BHOJUDIH .,961.4041506,12.01755188,328.7732450998931,Unknown,Unknown
68075.0,ADRA BJE LOC,ADRA,BHOJUDIH .,1082.529687,13.53162109,472.61700001908207,Unknown,Unknown
68076.0,BJE ADRA LOC,BHOJUDIH .,ADRA,1550.859911,19.38574889,593.5004408768688,Unknown,Unknown
68077.0,ADRA VAA LOC,ADRA,BHAGA,949.9316107,11.87414513,208.88308901873964,Unknown,Unknown
68078.0,VAA ADRA LOC,BHAGA,ADRA,1600.74278,20.00928475,543.2540998399113,Unknown,Unknown
68079.0,BJE CRP LOCA,BHOJUDIH .,CHANDRAPURA .,52.349,1.556388889,262.7231828781747,Unknown,Unknown
68080.0,CRP BJE LOCA,CHANDRAPURA .,BHOJUDIH .,49.907,1.515555556,421.2439305935505,Unknown,Unknown
68081.0,BQA ADRA LOC,BANKURA,ADRA,397.0297329,4.962871662,516.8344759600723,Unknown,Unknown
68082.0,ADRA VSU LOC,ADRA,BISHNUPUR,930.3640784,11.62955098,281.77751689146106,Unknown,Unknown
68088.0,DHN BQA  LOC,DHANBAD .,BANKURA,130.704,3.033055556,223.2325811999951,Unknown,Unknown
68089.0,MDN ADRA LOC,MIDNAPORE,ADRA,1512.734112,18.9091764,643.1718102862303,Unknown,Unknown
68090.0,ADRA MDN LOC,ADRA,MIDNAPORE,1203.400566,15.04250707,91.50739088912027,Unknown,Unknown
68091.0,MDN-JGM JANG,MIDNAPORE,JHARGRAM,38.414,1.143888889,395.1567225783577,Unknown,Unknown
68092.0,JGM-MDN JANG,JHARGRAM,MIDNAPORE,38.481,1.162222222,526.8571057288815,Unknown,Unknown
68093.0,MDN-KGP MEMU,MIDNAPORE,JHARGRAM,38.414,1.143888889,683.0238771436086,Unknown,Unknown
68094.0,KGP-MDN MEMU,JHARGRAM,MIDNAPORE,38.481,1.162222222,316.8312906952737,Unknown,Unknown
68097.0,GBA ADRA LOC,GARBETA,ADRA,904.5337293,11.30667162,519.6757446343705,Unknown,Unknown
68098.0,ADRA GBA PAS,ADRA,GARBETA,1078.362267,13.47952834,696.7506776222176,Unknown,Unknown
68643.0,KGP-HIJ LOCA,KHARAGPUR,HIJLI,424.2871271,5.303589088,471.0120055921151,Unknown,Unknown
68644.0,HIJ-KGP LOCA,HIJLI,KHARAGPUR,1359.521879,16.99402349,607.2944891972479,Unknown,Unknown
68645.0,KGP-HIJ LOCA,KHARAGPUR,HIJLI,1719.823608,21.4977951,634.8107833324242,Unknown,Unknown
68646.0,HIJ-KGP LOCA,HIJLI,KHARAGPUR,590.0850629,7.376063286,596.247886998865,Unknown,Unknown
68685.0,MCA DGHA LOC,MECHEDA,DIGHA FS,113.699,2.596944444,399.2193446341861,Unknown,Unknown
68686.0,DGHA-PKU DEM,DIGHA FS,PANSKURA,130.312,2.883611111,331.88517034330147,Unknown,Unknown
68688.0,DGHA-PKU EMU,DIGHA FS,PANSKURA,130.312,2.883611111,107.90880409839676,Unknown,Unknown
68689.0,PKU-DGHA MEM,PANSKURA,DIGHA FS,130.74,2.9225,602.6686719055708,Unknown,Unknown
68690.0,DGHA-MCA LOC,DIGHA FS,MECHEDA,113.926,2.581666667,513.5373249730324,Unknown,Unknown
68701.0,R-DURG MEMU,RAIPUR .,DURG,39.183,1.135555556,310.77904156865765,Unknown,Unknown
68702.0,DURG-R MEMU,DURG,RAIPUR .,39.145,1.119444444,653.2953871032112,Unknown,Unknown
